seed,gust_amp,lift_bias,rate_scale,sigma_scale,delta,ebar,lag,nullrate,rate_max,rate_binds_pct,band_lost,jang,K_max
10,0.0304443722967696,-0.1402280506921693,0.8788340784099486,0.8766912474576967,1.5712139105226954,0.14108343619240338,0.2209301570399103,0.00527124877673855,0.763467030936383,0.0,False,0.06754079216986479,0.5691675315124107
11,0.04255118955542286,0.07931077275851244,0.8318631887119937,0.812486792215805,2.0221082174400555,0.08001719836618593,0.24274391412873164,0.004183210209623904,1.1964820595216932,0.0,False,0.06653249891718777,0.7113582002317298
12,0.035322749837327125,0.15083114135072076,1.1975300369538022,0.7177603735755469,2.4247670262190213,0.1517585244082671,0.15940013276162157,0.0008863005908806803,0.7831802200389433,0.0,False,0.10023614952192686,0.7137802508829483
13,0.05194119240172554,-0.12083189890731152,0.7281223806585079,0.8346549782097749,4.074078667329144,0.12188330329521824,0.22302925106105226,0.004275642326118127,1.0476844365285212,0.0,False,0.06149885157143279,0.9715554891660532
14,0.06724263502335484,-0.009009927606225385,1.096299995819959,0.7428040365499128,4.055434422697561,0.010679220512712861,0.21818948181360093,0.003984508389348554,0.9713598538540971,0.0,False,0.06588487037998482,0.7891729063980077
15,0.04187610731491438,-0.14413239182530793,1.1720778825458358,0.7439389026931017,2.1989804008545932,0.14497763230416383,0.2573190225832844,0.004614518965861434,0.5061857527575576,0.0,False,0.06685136804324017,0.6358401308469923
16,0.06594293884157132,-0.004350452714663915,0.9349283060280565,0.8336536280125784,4.190992572112474,0.005993350550109633,0.6317240456509282,0.003952861631277605,0.7285829886549331,0.0,False,0.06979045667929988,7.819459542110754
17,0.05291241199232238,0.07804268492898127,0.8860915111054085,1.3558439056859286,3.712156126339111,0.07874828070852735,1.565744440572435,0.004183210172023374,1.5781867598805133,0.15625,False,0.06989662866517009,35.12321544318754
18,0.04179687065776405,-0.031826193921128655,1.1823157730417975,0.8068079195851355,1.2275481861084254,0.033670355571318034,0.15885534793818343,0.0034252263561954216,0.7633153331063839,0.0,False,0.06021552811523834,0.5857960524815267
19,0.03203391173831667,-0.056142341849669326,1.2167717260858337,0.9173136914169655,1.3423362213292176,0.05746257607558247,0.19598981477956795,0.004398257031580445,0.6837146493859594,0.0,False,0.06511411297125862,0.5767942023657284
20,0.0648552272753512,0.003374431519332328,0.9105760908044973,1.2938124690834552,3.9875580733696534,0.004031165242731172,0.20593896450867394,0.004506454128330098,0.870555170249788,0.0,False,0.07324042635825981,1.9589221155749414
21,0.04545387540512327,-0.22575633359903435,1.0800695525002533,1.2243085992755933,1.2620498461406136,0.2262892427043498,0.24177525809357417,0.004297382539701996,0.5244718246183638,0.0,False,0.05976818447061978,0.5591350886827381
22,0.061813820810260524,-0.04945858990320513,1.1379769417393624,1.2538655454284595,3.5738048121520847,0.050781492369657344,0.2085600621802463,0.004329367827045513,0.5436553606347563,0.0,False,0.07676839469852588,1.588878195808796
23,0.04689873707120465,0.11709294085548518,0.9136483045236528,0.8905414398302985,1.8242397566834077,0.11782430937977817,0.14102945249511384,0.0026487810340365936,0.9594790053061322,0.0,False,0.0618012459888365,0.8177057413984654
24,0.04305577892022802,-0.034698290716622594,1.2248351016702554,1.2150361162312042,1.829822267583869,0.03653850491761179,0.19837652064980033,0.003425226393602165,0.5982666282562302,0.0,False,0.058289866457133854,0.6886585979186199
25,0.0441931882302322,-0.13983631440196817,0.9651311455900136,0.8284601508186573,2.376783003931415,0.14069737871722088,0.21746857905921063,0.005355410098637208,0.711619629077621,0.0,False,0.07009599698179558,0.6315763093379266
26,0.05135657893783575,-0.2726831250347576,1.25833132451707,1.1736892740697549,3.112762863213749,0.2729315586183526,0.31460972307072754,0.003926937559802365,0.4246094032298533,0.0,False,0.05752913823406034,0.6502982054667448
27,0.05191688595742464,0.29322830344334166,1.2440716017310522,1.0406707257735581,2.526172814430919,0.29430946530703483,0.11033310446098847,0.0008632942021094761,0.7758150858692757,0.0,False,0.11043891689919784,1.2656285106125251
28,0.06297365541646732,-0.09200582347088235,1.0912157293542355,0.8068234711948366,2.5330907723472054,0.09307765453273154,0.1985426649366787,0.004911301156045401,0.7310756686232038,0.0,False,0.08035262761391113,1.2681462943525204
29,0.034113162031435884,0.04765757981091213,1.2182889560782346,1.2351480628722864,1.975877507121053,0.04834329183863373,0.13975574222651865,0.0036555730710654275,0.748280421560967,0.0,False,0.05813741866276162,0.7716043449982934
30,0.04680920808200162,-0.23959940823549516,1.0881607207999069,1.0450479786961262,2.5312588009676134,0.24001324886095743,0.263749440213787,0.004842839429043134,0.5968487575951262,0.0,False,0.07001799992392868,0.6494596294644139
31,0.05324508188999823,0.07266954352443207,1.2983447158004333,1.196002616681518,2.249720632778792,0.07337162315849821,0.17733184256682716,0.004183210011216476,0.923860420665689,0.0,False,0.0683586525706709,0.9665287318093527
32,0.03492792296892789,-0.1636942956749046,1.1153659892769814,0.9380105097462232,2.0343329833729946,0.16441830167118288,0.1953702825344371,0.0057671407955209595,0.6581663401965769,0.0,False,0.06806102307405554,0.575409226590731
33,0.049827324331713475,-0.07561509499308625,0.9576291329634969,1.3278548557590666,2.343617455881463,0.0770205640793814,0.18029729364019126,0.003762594736709307,0.7738427960119916,0.0,False,0.05878316232934488,0.6566183669032137
34,0.06161605842664477,-0.1789979083225609,0.8616316237633511,0.9281785008012371,3.9760925294714755,0.179700130643214,0.19648092589886473,0.005224244153821388,0.7850277648267754,0.0,False,0.07515151152062889,1.181403017434642
35,0.053488467952787805,-0.11509766116815917,1.2004834229701187,1.0101730729955773,3.4790569684139077,0.11612611749360491,0.19418449901056425,0.004176334789573507,0.45467782664787426,0.0,False,0.07123379081457794,1.5000357879187147
36,0.045385284826775674,-0.20085526701710035,1.229980763442119,1.1090099469680301,3.098004355894888,0.2014363752619931,0.2539658281582848,0.005618129818008209,0.5848040249122677,0.0,False,0.07178549363751395,0.696381824543774
37,0.045229921877999346,-0.05433631799498423,1.2103443462545898,1.0119905332280796,2.552611479356893,0.05559328945638131,0.18037408705831498,0.004349372171199044,0.5777557124612966,0.0,False,0.06948994234712608,0.6572936113929977
38,0.0536935272990937,0.22520272012331202,0.9987090168569779,0.8990481037957978,3.1290558534059936,0.22621055876701512,0.1727188151204277,0.0008739883496131318,0.9584905963825235,0.0,False,0.10371346123984644,1.8686599888104525
39,0.04089090455868968,0.1287956873450827,1.1497406143161406,1.3198242186459233,1.9446699085350394,0.12988627974480238,0.10274887985767192,0.0005477338604821649,0.8516642990395724,0.0,False,0.09901472348440123,0.6881192086669271
40,0.05159408843616788,0.1211946928397596,0.9037718318596197,1.332794421481446,2.613993490385953,0.12192908647932565,0.13797760638102302,0.0026466139118402204,0.9975841295799207,0.0,False,0.06270477561775048,1.313294888088826
41,0.03306981232856888,0.056516000212364255,0.9695908080296162,0.7068980219168364,0.8897328830114608,0.057207509102945586,0.13908377395759094,0.004183209512910559,1.000453913273059,0.0,False,0.06675410974263431,0.6119434753210522
42,0.04995451876646037,-0.10802125406607051,1.2651032643131708,0.9171539525904846,1.3152884328867327,0.1090642836461373,0.2602292846112821,0.004771581747855841,0.49177949832511636,0.0,False,0.07726689513230152,0.6081763172250721
43,0.05202514192174248,-0.0454083263441009,1.1547003180823379,1.1626054269013344,2.9376484704746058,0.04722678427723537,0.18851470504756346,0.0034252265360802513,0.7800161951292843,0.0,False,0.05952184581865055,0.9248877577556529
44,0.06155782133923929,0.1036746232567549,1.1369564704417354,1.3825978455528163,3.319582311042004,0.10439699243855238,0.1339825728927039,0.00649478664796526,1.0851160223447678,0.0,False,0.07474779000940183,1.4802526101638231
45,0.05936040076635189,0.11888023083601078,1.007277992055804,1.3587672019212211,3.96813442818747,0.11961255051861563,0.8798266599752559,0.002658600009181578,1.154337073488704,0.078125,False,0.065958395633131,12.829222954539143
46,0.0418155793513069,-0.1653569376530507,0.887322060483234,1.123115358668362,2.1450320804119754,0.1660773550261001,0.16461127003611065,0.005794375969613237,0.8312227898945813,0.0,False,0.07173905811284595,0.5841419371407626
47,0.05513061010978592,-0.224796609628547,0.8165752275575971,0.8144048743625734,1.7836213160010619,0.22531978658294705,0.19142980911692592,0.004307495425498123,0.6980708143563581,0.0,False,0.06350980596182203,0.5910125401043245
48,0.06738786263930259,-0.24605574484593004,1.2683160327811955,1.2124895378473144,3.5175448978729276,0.24650439868466412,0.2921266655153827,0.004761729896906319,0.493082236802291,0.0,False,0.07966975337734289,1.0742772046016975
49,0.056558673518158215,-0.03245524680277116,0.9499471957855955,1.3932998819938645,1.9618982054387535,0.034300756868251514,0.17416553803194096,0.003425226364359736,0.901624460182748,0.0,False,0.060008110133738087,0.7482926461708155
50,0.06154893786846929,0.07530812692955585,1.089776094520412,1.3148306020468234,3.372967201625968,0.0760119332334035,0.3005854155785917,0.004183210090484285,0.7718767492258078,0.0,False,0.06856353339814313,1.4184437757317903
51,0.06207070278776027,-0.06380631256621577,1.0071491370252899,1.0763582699678067,2.668795559996745,0.06518037940617583,0.258475426769089,0.004320003658501416,0.6037700326219648,0.0,False,0.07694385662723724,0.9551075777552654
52,0.04063793254757862,0.03249209446968269,0.8708446739166492,1.2307913623953237,2.777686936339669,0.03316788237619295,0.14936977554833147,0.003655572718996215,1.181925344976304,0.0,False,0.05913085771761087,0.6786032133824975
53,0.057624019111568496,0.17908298663908068,0.9811200821870002,0.8701148243158664,4.366498473984561,0.1802667248088463,0.7012051052405537,0.0008228481992959779,1.0736826822408365,0.0,False,0.10621678891494914,10.16850579229231
54,0.030568248795033368,0.07498964651854836,1.0141130116114088,1.096580722660266,2.4300836661004186,0.07569324441108982,0.14680498088337252,0.004183210080947773,0.9431582636412823,0.0,False,0.06680254527157463,0.663056081150366
55,0.06904892730689735,0.19085476973010346,1.1591371263606076,1.2633103840634192,4.729879058386748,0.19201042214424358,0.3109568656861774,0.0007310144554334997,0.7297025449062845,0.0,False,0.10230745276617183,3.6485941230582357
56,0.057880634830566394,0.10030390518146809,1.0083325676897728,0.7999335421186293,2.928618636700543,0.10102406857945168,0.6973134642396452,0.006489932667540141,1.3062210942593038,3.28125,False,0.0758579877303031,11.499464759477808
57,0.04919122878346787,0.0679246874496727,1.16215952336781,0.7419504979902773,3.180090976705585,0.06862366208647153,0.1259598761730202,0.004183209867189029,0.9792632917446901,0.0,False,0.0672531661074145,0.8689469675076795
58,0.058115498626114315,0.06492907046531333,1.0318107310126103,0.7043365947517797,3.0024226101737215,0.06562608479478405,0.15417026231933617,0.004183209775266521,0.9685449115772519,0.0,False,0.06803100186727773,0.7310521185134264
59,0.05959839830711162,-0.05915919230230974,0.7535261222060419,1.2896067470588823,2.289212291558541,0.06050274408900802,0.16534688918232487,0.004421917490053735,1.2658222887874262,0.0,False,0.07516511783683578,0.6847713233358796
60,0.04890956400482795,0.25388305681536505,1.0727253532704668,0.928283582726272,2.5645861614433816,0.25506693059341456,0.10779931171418727,0.0008809897434352321,1.0114944603753384,0.0,False,0.104310134478396,1.1605292548955166
61,0.044833664517631974,0.1006719171891945,0.7036266909080738,1.1869843423436257,3.5772486445441354,0.10139232141263821,0.10742334011496213,0.00644710966180186,1.5840181666362187,60.15625,False,0.07282828760995567,0.7115232768900093
62,0.039564708433143414,-0.11141448849958116,0.8495668469876365,0.8651772444810769,2.3494598238889064,0.11245582571069779,0.18783139654435335,0.004193730467744697,0.6950034239591428,0.0,False,0.060043728402407556,0.6318351355566325
63,0.03550582492959504,0.08528497260445811,0.7497135227684587,0.7566331494016373,2.1938573370592414,0.08599530769067543,0.22315657082686202,0.0041832103850017914,1.496461350994936,0.0,False,0.06735267013974196,0.6426711146227639
64,0.03390367637863594,0.10833230052258508,0.7574774197509939,0.8074530099930582,1.5210735583454609,0.10905771767088557,0.1546234006562578,0.00264979930788197,1.2319636739715993,0.0,False,0.0615461132532897,0.6168288541619297
65,0.055296131153621496,0.0427069643844373,0.9265103236717372,1.3864757468712026,3.185774716273226,0.043389436782510726,0.1757909898829215,0.0036555729578238156,1.234212587758321,0.0,False,0.05979911946507287,1.0709831359209523
66,0.06977881325187746,0.015034553200319205,0.7702658968670077,1.3588666394124518,4.100549209152498,0.01569891712717819,0.3546138058564465,0.004491939649803483,1.0991552236392,0.0,False,0.07379296523811539,2.633477296404561
67,0.06270974423344448,0.06842106982999828,0.9481786249284901,1.1605490485737107,3.748939048023499,0.06912036929548071,0.14820055302825585,0.004183209882346404,1.1874751267931283,0.0,False,0.0683189706228793,1.8543245639112333
68,0.047849686768692154,0.049538675761352714,0.8489838893900606,1.1012317115330246,1.3398582074879077,0.05022561875888987,0.18298429134070424,0.0036555731136753253,1.0862903205389152,0.0,False,0.05817813623645454,1.2167111667215067
69,0.04732788123937291,0.06296105028682962,1.0024021645823291,1.3183118026467175,2.1344446229417775,0.06365677676051784,0.20800950744012664,0.004183209714452889,0.9086762075247289,0.0,False,0.06702934428654506,0.871965708229435
