i,t,alpha,delta1,delta2,CL,viol,SPL,flags
4.880000000000000000e+02,4.879999999999999893e+00,1.180391453090021159e+01,-4.069222859468839104e+00,5.862137957071616334e+00,1.298846792329567457e+00,1.153207670432587761e-03,7.999733164911074823e+01,0.000000000000000000e+00
4.890000000000000000e+02,4.889999999999999680e+00,1.184352775698097737e+01,-4.042252208319089490e+00,5.880608593677832729e+00,1.297286682071971509e+00,2.713317928028535775e-03,7.999222794097362055e+01,0.000000000000000000e+00
4.900000000000000000e+02,4.900000000000000355e+00,1.187513831112623386e+01,-4.011844269361874993e+00,5.901436681007696805e+00,1.297984339234939055e+00,2.015660765060989235e-03,7.998503793123829553e+01,0.000000000000000000e+00
4.910000000000000000e+02,4.910000000000000142e+00,1.185015482638120865e+01,-4.037166711416623421e+00,5.884103574013067828e+00,1.300211913398681585e+00,2.119133986815402437e-04,7.998240333750646869e+01,0.000000000000000000e+00
4.920000000000000000e+02,4.919999999999999929e+00,1.181811895582914573e+01,-4.067256824102780222e+00,5.863508285736395820e+00,1.300562663790470808e+00,5.626637904707632032e-04,7.998412003568560635e+01,0.000000000000000000e+00
4.930000000000000000e+02,4.929999999999999716e+00,1.177173441145658650e+01,-4.107223586168667673e+00,5.836155454372717877e+00,1.299248417890034757e+00,7.515821099652875148e-04,7.999093266366560329e+01,0.000000000000000000e+00
4.940000000000000000e+02,4.940000000000000391e+00,1.180988641474485590e+01,-4.087830398407360732e+00,5.849433646654440544e+00,1.296086906383991044e+00,3.913093616009000186e-03,7.998969274786362860e+01,0.000000000000000000e+00
4.950000000000000000e+02,4.950000000000000178e+00,1.184829319964488548e+01,-4.053299763527294708e+00,5.873074205374075873e+00,1.295427573571084734e+00,4.572426428915310481e-03,7.998436171169642250e+01,0.000000000000000000e+00
4.960000000000000000e+02,4.959999999999999964e+00,1.187894103810046431e+01,-4.025116458263775066e+00,5.892376310085608360e+00,1.297006771626699750e+00,2.993228373300294010e-03,7.997694644137658315e+01,0.000000000000000000e+00
4.970000000000000000e+02,4.969999999999999751e+00,1.188380881979916737e+01,-4.029173605468651331e+00,5.889605863248659645e+00,1.299833888777669255e+00,1.661112223307892322e-04,7.996993956814974069e+01,0.000000000000000000e+00
4.980000000000000000e+02,4.980000000000000426e+00,1.185186547234509646e+01,-4.058881440189263223e+00,5.869270897065950621e+00,1.302014685846240472e+00,2.014685846240427125e-03,7.996853842045176464e+01,0.000000000000000000e+00
4.990000000000000000e+02,4.990000000000000213e+00,1.179858667328809041e+01,-4.103377923992058918e+00,5.838815832292390873e+00,1.302066393314370796e+00,2.066393314370751355e-03,7.997424303373688304e+01,0.000000000000000000e+00
5.000000000000000000e+02,5.000000000000000000e+00,1.176442503169034204e+01,-4.134328827884576008e+00,5.817639691984010319e+00,1.299610245403439279e+00,3.897545965607651652e-04,7.998224397544635167e+01,0.000000000000000000e+00
5.010000000000000000e+02,5.009999999999999787e+00,1.170285537436459755e+01,-4.184307842281243417e+00,5.783448310052705210e+00,1.296196744878574281e+00,3.803255121425763718e-03,7.999546102198901565e+01,0.000000000000000000e+00
5.020000000000000000e+02,5.020000000000000462e+00,1.172034473135922639e+01,-4.178785233524224374e+00,5.787229815875840622e+00,1.290836338472517664e+00,9.163661527482380720e-03,8.000167344788253843e+01,0.000000000000000000e+00
5.030000000000000000e+02,5.030000000000000249e+00,1.176550023272488765e+01,-4.153749473121544966e+00,5.804358091508698969e+00,1.287652073246827733e+00,1.234792675317231136e-02,7.999940491940945719e+01,0.000000000000000000e+00
5.040000000000000000e+02,5.040000000000000036e+00,1.181287392308349560e+01,-4.114665796783349094e+00,5.831098723565888875e+00,1.287308067023787306e+00,1.269193297621273864e-02,7.999216079121626422e+01,0.000000000000000000e+00
5.050000000000000000e+02,5.049999999999999822e+00,1.185067717094541528e+01,-4.075313646819970437e+00,5.858030510103059640e+00,1.289455505397974822e+00,1.054449460202522282e-02,7.998323841761580866e+01,0.000000000000000000e+00
5.060000000000000000e+02,5.060000000000000497e+00,1.188084339903724995e+01,-4.044606680896660755e+00,5.879054758703065708e+00,1.293146280490116373e+00,6.853719509883671179e-03,7.997359521324557363e+01,0.000000000000000000e+00
5.070000000000000000e+02,5.070000000000000284e+00,1.190491543963578458e+01,-4.005869324233910511e+00,5.905583319818330956e+00,1.297499288984758081e+00,2.500711015241963153e-03,7.996559885594849959e+01,0.000000000000000000e+00
5.080000000000000000e+02,5.080000000000000071e+00,1.188986644700196571e+01,-4.023945510414025151e+00,5.893211360132051269e+00,1.302368628081052471e+00,2.368628081052426282e-03,7.996093555335855285e+01,0.000000000000000000e+00
5.090000000000000000e+02,5.089999999999999858e+00,1.184714412644532544e+01,-4.061263680484673344e+00,5.867664749776674071e+00,1.305025306417534114e+00,5.025306417534070036e-03,7.996279742739955054e+01,0.000000000000000000e+00
5.100000000000000000e+02,5.100000000000000533e+00,1.187802410090081473e+01,-4.037236452129265629e+00,5.884119489347291676e+00,1.304815325344699461e+00,4.815325344699417087e-03,7.995999411681020774e+01,0.000000000000000000e+00
5.110000000000000000e+02,5.110000000000000320e+00,1.183807918512933099e+01,-4.072496309306999684e+00,5.859983956968140895e+00,1.306103454465326719e+00,6.103454465326674239e-03,7.996284972382683520e+01,0.000000000000000000e+00
5.120000000000000000e+02,5.120000000000000107e+00,1.187079046086078016e+01,-4.050846114185234548e+00,5.874809432184052937e+00,1.304989950906447094e+00,4.989950906447049306e-03,7.996007630109060926e+01,0.000000000000000000e+00
5.130000000000000000e+02,5.129999999999999893e+00,1.183828830555682465e+01,-4.080702819850823282e+00,5.854374823724580068e+00,1.305563349264184492e+00,5.563349264184447307e-03,7.996190208380255626e+01,0.000000000000000000e+00
5.140000000000000000e+02,5.139999999999999680e+00,1.178768642739062500e+01,-4.123084378269097350e+00,5.825371115362000474e+00,1.304227873311340380e+00,4.227873311340335505e-03,7.996957553873929214e+01,0.000000000000000000e+00
5.150000000000000000e+02,5.150000000000000355e+00,1.176342139796023645e+01,-4.146841576126000461e+00,5.809119861280274577e+00,1.300666132075495973e+00,6.661320754959287882e-04,7.997761933128352041e+01,0.000000000000000000e+00
5.160000000000000000e+02,5.160000000000000142e+00,1.179946817473178200e+01,-4.128206787135979994e+00,5.821871991311859951e+00,1.296658984365353540e+00,3.341015634646504751e-03,7.997763116177559084e+01,0.000000000000000000e+00
5.170000000000000000e+02,5.169999999999999929e+00,1.183997965458394752e+01,-4.103136737373254128e+00,5.839028978502106781e+00,1.295047548507794355e+00,4.952451492205689476e-03,7.997166089346112017e+01,0.000000000000000000e+00
5.180000000000000000e+02,5.179999999999999716e+00,1.187230699709224169e+01,-4.073606116798303312e+00,5.859242360746216960e+00,1.295443866051990689e+00,4.556133948009355450e-03,7.996358628638161292e+01,0.000000000000000000e+00
5.190000000000000000e+02,5.190000000000000391e+00,1.189810356333623353e+01,-4.041954815414331215e+00,5.880912020360780090e+00,1.297174349424236928e+00,2.825650575763116734e-03,7.995557465994828306e+01,0.000000000000000000e+00
5.200000000000000000e+02,5.200000000000000178e+00,1.191868870205618691e+01,-4.013442165878198686e+00,5.900439518844438069e+00,1.299729301347244625e+00,2.706986527554189337e-04,7.994833412033517561e+01,0.000000000000000000e+00
5.210000000000000000e+02,5.209999999999999964e+00,1.193320337362028916e+01,-4.010365524616621435e+00,5.902552980040860930e+00,1.302632044545276369e+00,2.632044545276324143e-03,7.994001586458206532e+01,0.000000000000000000e+00
5.220000000000000000e+02,5.219999999999999751e+00,1.191800100393034789e+01,-4.027992036667249920e+00,5.890488521909071018e+00,1.304914206481178729e+00,4.914206481178684527e-03,7.993534450648313339e+01,0.000000000000000000e+00
5.230000000000000000e+02,5.230000000000000426e+00,1.191774631630070758e+01,-4.034975769844434623e+00,5.885712348675085082e+00,1.305386154230322893e+00,5.386154230322848235e-03,7.993117736572197884e+01,0.000000000000000000e+00
5.240000000000000000e+02,5.240000000000000213e+00,1.188385818372853286e+01,-4.065422339764021231e+00,5.864871992325140226e+00,1.305205609905565112e+00,5.205609905565067308e-03,7.993243052347523303e+01,0.000000000000000000e+00
5.250000000000000000e+02,5.250000000000000000e+00,1.182120589147694645e+01,-4.115898061123274054e+00,5.830325364326788495e+00,1.303016685902387728e+00,3.016685902387683527e-03,7.994179880808707139e+01,0.000000000000000000e+00
5.260000000000000000e+02,5.259999999999999787e+00,1.183796485315449765e+01,-4.110519540038488628e+00,5.834009060119940138e+00,1.298053192811238210e+00,1.946807188761834340e-03,7.994529584295018765e+01,0.000000000000000000e+00
5.270000000000000000e+02,5.270000000000000462e+00,1.187069922625459917e+01,-4.085559961524389827e+00,5.851090587829901324e+00,1.294652904453369224e+00,5.347095546630820095e-03,7.994330499463703177e+01,0.000000000000000000e+00
5.280000000000000000e+02,5.280000000000000249e+00,1.189682059468801434e+01,-4.065362815585516820e+00,5.864917427753759682e+00,1.293323747964706838e+00,6.676252035293206433e-03,7.993827510907424028e+01,0.000000000000000000e+00
5.290000000000000000e+02,5.290000000000000036e+00,1.191766491899346647e+01,-4.004103631701849686e+00,5.906854540561987221e+00,1.293179804062981164e+00,6.820195937018880272e-03,7.993699417557152742e+01,0.000000000000000000e+00
5.300000000000000000e+02,5.299999999999999822e+00,1.193429826869175692e+01,-3.977124774184607414e+00,5.925338441585852323e+00,1.294852476704511979e+00,5.147523295488065642e-03,7.993534368608018781e+01,0.000000000000000000e+00
5.310000000000000000e+02,5.310000000000000497e+00,1.194757134572372514e+01,-3.921926486220740138e+00,5.963158263420416105e+00,1.296790991052572561e+00,3.209008947427482994e-03,7.993747698196577289e+01,1.000000000000000000e+00
5.320000000000000000e+02,5.320000000000000284e+00,1.195816299305226593e+01,-3.896416480269812244e+00,5.980651783203436267e+00,1.299584075021056551e+00,4.159249789434937838e-04,7.993948715425263174e+01,0.000000000000000000e+00
5.330000000000000000e+02,5.330000000000000071e+00,1.196661491364776708e+01,-3.895308466207765274e+00,5.981422307571126140e+00,1.302117551415427732e+00,2.117551415427687544e-03,7.993904263392005305e+01,0.000000000000000000e+00
5.340000000000000000e+02,5.339999999999999858e+00,1.194688718647300796e+01,-3.918070032846711737e+00,5.965829463084889817e+00,1.303748165421485083e+00,3.748165421485039062e-03,7.994068443821700498e+01,0.000000000000000000e+00
5.350000000000000000e+02,5.350000000000000533e+00,1.193703221470653553e+01,-3.933717017423890461e+00,5.955114780744267478e+00,1.303351032466292025e+00,3.351032466291981038e-03,7.994236724080408862e+01,0.000000000000000000e+00
5.360000000000000000e+02,5.360000000000000320e+00,1.194975297941228654e+01,-3.926819929730676062e+00,5.959849852403355186e+00,1.301936672796619510e+00,1.936672796619465231e-03,7.994139099672300119e+01,0.000000000000000000e+00
5.370000000000000000e+02,5.370000000000000107e+00,1.192299679054281114e+01,-3.954086382043145775e+00,5.941171809514713686e+00,1.300982858339452930e+00,9.828583394528855877e-04,7.994380620999532994e+01,0.000000000000000000e+00
5.380000000000000000e+02,5.379999999999999893e+00,1.193855299447355556e+01,-3.913565122735284341e+00,5.968944186052036471e+00,1.298425408191528074e+00,1.574591808471970111e-03,7.994663387707076652e+01,0.000000000000000000e+00
5.390000000000000000e+02,5.389999999999999680e+00,1.195096653094354444e+01,-3.887700192582391079e+00,5.986681913217258177e+00,1.297635728788792520e+00,2.364271211207524814e-03,7.994878579452335998e+01,0.000000000000000000e+00
5.400000000000000000e+02,5.400000000000000355e+00,1.196087228226808108e+01,-3.837074486863397027e+00,6.021400493463230141e+00,1.297664627532832737e+00,2.335372467167307065e-03,7.995393157682873664e+01,1.000000000000000000e+00
5.410000000000000000e+02,5.410000000000000142e+00,1.196877687170887228e+01,-3.788089897286675889e+00,6.055011500199985797e+00,1.298897804441680792e+00,1.102195558319252200e-03,7.996151966867006422e+01,1.000000000000000000e+00
5.420000000000000000e+02,5.419999999999999929e+00,1.197130751892709988e+01,-3.797491228234551652e+00,6.048576278766346626e+00,1.300921611396330446e+00,9.216113963304017886e-04,7.996530879432539507e+01,0.000000000000000000e+00
5.430000000000000000e+02,5.429999999999999716e+00,1.197710397974990748e+01,-3.793676603090546884e+00,6.051208261629295926e+00,1.301838212327557809e+00,1.838212327557764425e-03,7.996711572247987476e+01,0.000000000000000000e+00
5.440000000000000000e+02,5.440000000000000391e+00,1.197643524655543779e+01,-3.805070854675553615e+00,6.043404903193665412e+00,1.302413857969058286e+00,2.413857969058241792e-03,7.996724398933673683e+01,0.000000000000000000e+00
5.450000000000000000e+02,5.450000000000000178e+00,1.198119580280686414e+01,-3.772182408821366462e+00,6.065982353469086874e+00,1.302195040223885325e+00,2.195040223885280639e-03,7.997004940143861518e+01,1.000000000000000000e+00
5.460000000000000000e+02,5.459999999999999964e+00,1.198499463052264957e+01,-3.763210520398400316e+00,6.072155385395242355e+00,1.302747264551094464e+00,2.747264551094419360e-03,7.997222130934203221e+01,1.000000000000000000e+00
5.470000000000000000e+02,5.469999999999999751e+00,1.196795974106303895e+01,-3.786588568341515693e+00,6.056126357694818552e+00,1.303225202468466515e+00,3.225202468466470407e-03,7.997513735006690183e+01,0.000000000000000000e+00
5.480000000000000000e+02,5.480000000000000426e+00,1.194020159573070217e+01,-3.817220995080254919e+00,6.035120534082605737e+00,1.302281726040504184e+00,2.281726040504139519e-03,7.998028861424053559e+01,0.000000000000000000e+00
5.490000000000000000e+02,5.490000000000000213e+00,1.190844549746028491e+01,-3.850405373227379968e+00,6.012367486139490680e+00,1.299870152637297327e+00,1.298473627027174615e-04,7.998763243856510030e+01,0.000000000000000000e+00
5.500000000000000000e+02,5.500000000000000000e+00,1.192694135655921706e+01,-3.845829018306516023e+00,6.015515664001657825e+00,1.296254117270869477e+00,3.745882729130567412e-03,7.998907874193409384e+01,0.000000000000000000e+00
5.510000000000000000e+02,5.509999999999999787e+00,1.194170067846644656e+01,-3.831598423671506382e+00,6.025285682460023828e+00,1.294107066522645066e+00,5.892933477354977967e-03,7.998831326126408214e+01,0.000000000000000000e+00
5.520000000000000000e+02,5.520000000000000462e+00,1.195347831918029513e+01,-3.804976156902097006e+00,6.043556862851335865e+00,1.293223995851827013e+00,6.776004148173031538e-03,7.998809808861183512e+01,0.000000000000000000e+00
5.530000000000000000e+02,5.530000000000000249e+00,1.196287663853781069e+01,-3.750912340831540348e+00,6.080661676903917900e+00,1.293548169198918352e+00,6.451830801081692712e-03,7.999204296476334264e+01,1.000000000000000000e+00
5.540000000000000000e+02,5.540000000000000036e+00,1.197037630752007153e+01,-3.709607585620664061e+00,6.109029403706744077e+00,1.295453767581258075e+00,4.546232418741968928e-03,7.999795297365263025e+01,1.000000000000000000e+00
5.550000000000000000e+02,5.549999999999999822e+00,1.197636089185945174e+01,-3.702342444610379424e+00,6.114036708255961017e+00,1.298152564795765462e+00,1.847435204234582073e-03,8.000166911133513281e+01,0.000000000000000000e+00
5.560000000000000000e+02,5.560000000000000497e+00,1.197983657161466198e+01,-3.712816088151715377e+00,6.106862804075434248e+00,1.300520137311947932e+00,5.201373119478880369e-04,8.000229975461023457e+01,0.000000000000000000e+00
5.570000000000000000e+02,5.570000000000000284e+00,1.198390999149048852e+01,-3.721748436641476587e+00,6.100746689220621910e+00,1.302152413873543191e+00,2.152413873543146394e-03,8.000073556916350981e+01,0.000000000000000000e+00
5.580000000000000000e+02,5.580000000000000071e+00,1.198204283561075201e+01,-3.735423716258785998e+00,6.091373560806467857e+00,1.303348467884831274e+00,3.348467884831229924e-03,7.999844211063732757e+01,0.000000000000000000e+00
5.590000000000000000e+02,5.589999999999999858e+00,1.198567054558837874e+01,-3.744392856907627909e+00,6.085231048842623558e+00,1.303988756495207291e+00,3.988756495207246289e-03,7.999485934567744039e+01,0.000000000000000000e+00
5.600000000000000000e+02,5.600000000000000533e+00,1.195620883036697357e+01,-3.776819741081974602e+00,6.062985379477694003e+00,1.304531260984411078e+00,4.531260984411034087e-03,7.999550421330827987e+01,0.000000000000000000e+00
5.610000000000000000e+02,5.610000000000000320e+00,1.189913201857650726e+01,-3.828295981240055657e+00,6.027670671721651274e+00,1.303564382673591648e+00,3.564382673591603989e-03,8.000348985907278632e+01,0.000000000000000000e+00
5.620000000000000000e+02,5.620000000000000107e+00,1.191950938856105147e+01,-3.814436383795521301e+00,6.037185610314562467e+00,1.300316317619945483e+00,3.163176199454387216e-04,8.000600064853892945e+01,0.000000000000000000e+00
5.630000000000000000e+02,5.629999999999999893e+00,1.193577011814467781e+01,-3.803023375820896668e+00,6.045024122973635450e+00,1.299184767763375214e+00,8.152322366248299090e-04,8.000531472453160120e+01,0.000000000000000000e+00
5.640000000000000000e+02,5.639999999999999680e+00,1.194874585185282356e+01,-3.777746300053379525e+00,6.062376014968111626e+00,1.299453865072349057e+00,5.461349276509874784e-04,8.000472942920785613e+01,0.000000000000000000e+00
5.650000000000000000e+02,5.650000000000000355e+00,1.193232169184916103e+01,-3.800891515564701617e+00,6.046503629466250196e+00,1.301055265322180521e+00,1.055265322180476417e-03,8.000545761758590402e+01,0.000000000000000000e+00
5.660000000000000000e+02,5.660000000000000142e+00,1.194599407733417884e+01,-3.796460279178402342e+00,6.049552912195875543e+00,1.301603179166781032e+00,1.603179166780988041e-03,8.000329536505618933e+01,0.000000000000000000e+00
5.670000000000000000e+02,5.669999999999999929e+00,1.194670517251826602e+01,-3.807268270206234373e+00,6.042146330555631550e+00,1.302929149816358656e+00,2.929149816358611602e-03,8.000029774712585606e+01,0.000000000000000000e+00
5.680000000000000000e+02,5.679999999999999716e+00,1.192073894307948478e+01,-3.836491419029018690e+00,6.022105749329282887e+00,1.304104069307500779e+00,4.104069307500735064e-03,8.000080478498239245e+01,0.000000000000000000e+00
5.690000000000000000e+02,5.690000000000000391e+00,1.187140351102687319e+01,-3.881815897178432895e+00,5.991024432858183424e+00,1.304011067312119021e+00,4.011067312118976602e-03,8.000735518915550415e+01,0.000000000000000000e+00
5.700000000000000000e+02,5.700000000000000178e+00,1.184171494291163818e+01,-3.913159660053036060e+00,5.969537790497495777e+00,1.301980778704135311e+00,1.980778704135266466e-03,8.001517319767712877e+01,0.000000000000000000e+00
5.710000000000000000e+02,5.709999999999999964e+00,1.187369172212140889e+01,-3.896350747298977346e+00,5.981062278231336293e+00,1.299440675629359276e+00,5.593243706407680094e-04,8.001539445340139878e+01,0.000000000000000000e+00
5.720000000000000000e+02,5.719999999999999751e+00,1.183508528110044367e+01,-3.933592139434597179e+00,5.955535194357587159e+00,1.299439926117949229e+00,5.600738820508155413e-04,8.001996544468244110e+01,0.000000000000000000e+00
5.730000000000000000e+02,5.730000000000000426e+00,1.181932270881192970e+01,-3.954636391353389957e+00,5.941114249905301570e+00,1.298009164850792985e+00,1.990835149207059729e-03,8.002430279005378111e+01,0.000000000000000000e+00
5.740000000000000000e+02,5.740000000000000213e+00,1.184352551337735981e+01,-3.947530442428371700e+00,5.945984405657006810e+00,1.296577937887684717e+00,3.422062112315327198e-03,8.002280849209292057e+01,0.000000000000000000e+00
5.750000000000000000e+02,5.750000000000000000e+00,1.187513652077587345e+01,-3.923594204139492447e+00,5.962388071199609563e+00,1.296955169306253985e+00,3.044830693746058969e-03,8.001743060534595031e+01,0.000000000000000000e+00
5.760000000000000000e+02,5.759999999999999787e+00,1.186928758731754563e+01,-3.937328005981228340e+00,5.952976947804643260e+00,1.299296646237841912e+00,7.033537621581320565e-04,8.001323904040718560e+01,0.000000000000000000e+00
5.770000000000000000e+02,5.770000000000000462e+00,1.183550285211475561e+01,-3.970402337264797854e+00,5.930311904927446420e+00,1.301071751963644774e+00,1.071751963644729244e-03,8.001393068869306546e+01,0.000000000000000000e+00
5.780000000000000000e+02,5.780000000000000249e+00,1.183397206104071842e+01,-3.980705281448147392e+00,5.923253111621095357e+00,1.301182941525364178e+00,1.182941525364133994e-03,8.001356057344331418e+01,0.000000000000000000e+00
5.790000000000000000e+02,5.790000000000000036e+00,1.181371085202964011e+01,-4.003914385986111490e+00,5.907353089829637582e+00,1.301538320477002131e+00,1.538320477002086406e-03,8.001508606963585635e+01,0.000000000000000000e+00
5.800000000000000000e+02,5.799999999999999822e+00,1.182635198867591164e+01,-4.004008119104958574e+00,5.907287745755827935e+00,1.301224004623348751e+00,1.224004623348706744e-03,8.001336042243865165e+01,0.000000000000000000e+00
5.810000000000000000e+02,5.810000000000000497e+00,1.180109989917548496e+01,-4.030422544478035718e+00,5.889195059817946110e+00,1.301899072204412144e+00,1.899072204412100007e-03,8.001460709286001816e+01,0.000000000000000000e+00
5.820000000000000000e+02,5.820000000000000284e+00,1.182410911357673022e+01,-4.022878146766282192e+00,5.894359771293318673e+00,1.301573280226539397e+00,1.573280226539353066e-03,8.001130850848254283e+01,0.000000000000000000e+00
5.830000000000000000e+02,5.830000000000000071e+00,1.178059387958320059e+01,-4.061706305144883622e+00,5.867767838519728940e+00,1.302690034279077480e+00,2.690034279077435642e-03,8.001394959227084769e+01,0.000000000000000000e+00
5.840000000000000000e+02,5.839999999999999858e+00,1.178890260434421045e+01,-4.064079380034066880e+00,5.866140560042775398e+00,1.301831430145450108e+00,1.831430145450063662e-03,8.001373952108492915e+01,0.000000000000000000e+00
5.850000000000000000e+02,5.850000000000000533e+00,1.175296714520724706e+01,-4.097237317560769476e+00,5.843438061606801348e+00,1.301866648134661020e+00,1.866648134660975344e-03,8.001750444962127062e+01,0.000000000000000000e+00
5.860000000000000000e+02,5.860000000000000320e+00,1.177781374192508146e+01,-4.087690093515969458e+00,5.849969169032490868e+00,1.300526146645589076e+00,5.261466455890317917e-04,8.001594332021551281e+01,0.000000000000000000e+00
5.870000000000000000e+02,5.870000000000000107e+00,1.179485911703380019e+01,-4.083426093755818442e+00,5.852884639930642230e+00,1.300921837405988990e+00,9.218374059889455907e-04,8.001163299311217258e+01,0.000000000000000000e+00
5.880000000000000000e+02,5.879999999999999893e+00,1.177688714480670384e+01,-4.103510744272328203e+00,5.839134062957680449e+00,1.302200950626499543e+00,2.200950626499498242e-03,8.001004931506312801e+01,0.000000000000000000e+00
5.890000000000000000e+02,5.889999999999999680e+00,1.180866704678805768e+01,-4.088600181041813997e+00,5.849335458707725977e+00,1.302504807213737070e+00,2.504807213737025862e-03,8.000377911497844252e+01,0.000000000000000000e+00
5.900000000000000000e+02,5.900000000000000355e+00,1.177435338712008850e+01,-4.119817560611821250e+00,5.827965715360558185e+00,1.304333685811267518e+00,4.333685811267473653e-03,8.000301272788858853e+01,0.000000000000000000e+00
5.910000000000000000e+02,5.910000000000000142e+00,1.173735546565326082e+01,-4.152748530803776816e+00,5.805428560209191069e+00,1.304235667773647966e+00,4.235667773647922019e-03,8.000656277497844826e+01,0.000000000000000000e+00
5.920000000000000000e+02,5.919999999999999929e+00,1.175771203732760739e+01,-4.145369846521473889e+00,5.810472588968194074e+00,1.302584999900420870e+00,2.584999900420825725e-03,8.000560678087992983e+01,0.000000000000000000e+00
5.930000000000000000e+02,5.929999999999999716e+00,1.178241814828189149e+01,-4.134792097507572706e+00,5.817705486249840519e+00,1.302384912714294796e+00,2.384912714294751268e-03,8.000086610987435165e+01,0.000000000000000000e+00
5.940000000000000000e+02,5.940000000000000391e+00,1.174417356705935767e+01,-4.168163653312778827e+00,5.794870331716453826e+00,1.303403321870442610e+00,3.403321870442566066e-03,8.000171606475984731e+01,0.000000000000000000e+00
5.950000000000000000e+02,5.950000000000000178e+00,1.169354045129092512e+01,-4.210052543579196893e+00,5.766213820409690882e+00,1.302402775369032595e+00,2.402775369032550401e-03,8.000814833229362932e+01,0.000000000000000000e+00
5.960000000000000000e+02,5.959999999999999964e+00,1.169665191358598122e+01,-4.214166283904170918e+00,5.763396664690887405e+00,1.299334502212402542e+00,6.654977875975021107e-04,8.001157681504147945e+01,0.000000000000000000e+00
5.970000000000000000e+02,5.969999999999999751e+00,1.171328753656419153e+01,-4.208678435383892413e+00,5.767145234775459706e+00,1.297181410259616863e+00,2.818589740383181663e-03,8.001119613437360556e+01,0.000000000000000000e+00
5.980000000000000000e+02,5.980000000000000426e+00,1.175234928554566771e+01,-4.187352999745464821e+00,5.781724096965706217e+00,1.296276754028657274e+00,3.723245971342770133e-03,8.000525569528372216e+01,0.000000000000000000e+00
5.990000000000000000e+02,5.990000000000000213e+00,1.179454409545930282e+01,-4.163684977589703351e+00,5.797906506490623890e+00,1.297269151421146516e+00,2.730848578853528608e-03,7.999480171211463642e+01,0.000000000000000000e+00
6.000000000000000000e+02,6.000000000000000000e+00,1.178490400499375745e+01,-4.176223235426999025e+00,5.789327269029533873e+00,1.299744012134620430e+00,2.559878653796143766e-04,7.998772995350951476e+01,0.000000000000000000e+00
6.010000000000000000e+02,6.009999999999999787e+00,1.182835774135865492e+01,-4.140032913981533724e+00,5.814076061677849516e+00,1.300887524021137720e+00,8.875240211376755894e-04,7.997746747086773667e+01,0.000000000000000000e+00
6.020000000000000000e+02,6.020000000000000462e+00,1.181122673821725222e+01,-4.157830072938061505e+00,5.801898347568428704e+00,1.303767055454101875e+00,3.767055454101830847e-03,7.997156039882801792e+01,0.000000000000000000e+00
6.030000000000000000e+02,6.030000000000000249e+00,1.179451814127244269e+01,-4.175202734767056612e+00,5.790012267064964746e+00,1.304787337808736014e+00,4.787337808735969702e-03,7.996885607238348825e+01,0.000000000000000000e+00
6.040000000000000000e+02,6.040000000000000036e+00,1.176440168094910810e+01,-4.201853108702755968e+00,5.771781981420433638e+00,1.304448334655857966e+00,4.448334655857921760e-03,7.997030788556521941e+01,0.000000000000000000e+00
6.050000000000000000e+02,6.049999999999999822e+00,1.173617041778840253e+01,-4.227052648364163723e+00,5.754547338914787424e+00,1.302480534107579802e+00,2.480534107579757119e-03,7.997447510906556545e+01,0.000000000000000000e+00
6.060000000000000000e+02,6.060000000000000497e+00,1.174498618912972603e+01,-4.226164269371486704e+00,5.755151350405728117e+00,1.299385765619176070e+00,6.142343808239747460e-04,7.997567496693613975e+01,0.000000000000000000e+00
6.070000000000000000e+02,6.070000000000000284e+00,1.179068174672402591e+01,-4.199310071392512889e+00,5.773507667687451494e+00,1.297136731794311215e+00,2.863268205688829227e-03,7.996990184750751496e+01,0.000000000000000000e+00
6.080000000000000000e+02,6.080000000000000071e+00,1.182483999085702209e+01,-4.180413719339824752e+00,5.786425769236600125e+00,1.297161313977348795e+00,2.838686022651248919e-03,7.996052827281071984e+01,0.000000000000000000e+00
6.090000000000000000e+02,6.089999999999999858e+00,1.180279875827111447e+01,-4.200842734499431685e+00,5.772452677395856213e+00,1.298281077696799679e+00,1.718922303200365320e-03,7.995607646124649648e+01,0.000000000000000000e+00
6.100000000000000000e+02,6.100000000000000533e+00,1.183950160336770274e+01,-4.179935213251567916e+00,5.786745450404202629e+00,1.297603180888204255e+00,2.396819111795789325e-03,7.994726613292850459e+01,0.000000000000000000e+00
6.110000000000000000e+02,6.110000000000000320e+00,1.187192552187927852e+01,-4.154429432077861861e+00,5.804185062554394925e+00,1.298284305243013081e+00,1.715694756986962943e-03,7.993663193973073078e+01,0.000000000000000000e+00
6.120000000000000000e+02,6.120000000000000107e+00,1.189779915382285935e+01,-4.116355510874248225e+00,5.830225509312665366e+00,1.299937744438576237e+00,6.225556142380739288e-05,7.992746873232613325e+01,0.000000000000000000e+00
6.130000000000000000e+02,6.129999999999999893e+00,1.191328629781623683e+01,-4.110711874886012751e+00,5.834085346367871239e+00,1.302441130705783934e+00,2.441130705783889354e-03,7.991784587306575816e+01,0.000000000000000000e+00
6.140000000000000000e+02,6.140000000000000568e+00,1.189622213770767090e+01,-4.127829934282756241e+00,5.822371659186398318e+00,1.304383959191588893e+00,4.383959191588848725e-03,7.991265468210973211e+01,0.000000000000000000e+00
6.150000000000000000e+02,6.150000000000000355e+00,1.188067775775810020e+01,-4.143765946550822754e+00,5.811467769053494159e+00,1.304429936701958948e+00,4.429936701958903100e-03,7.991055793230836457e+01,0.000000000000000000e+00
