scenario,i,t,alpha,delta1,delta2,CL,s,sigma,flags
0.000000000000000000e+00,1.560000000000000000e+03,1.559999999999999964e+01,1.199851128605132189e+01,-4.099312322693991817e+00,5.841827624051277645e+00,1.300208275942991154e+00,2.082759429911096305e-04,1.328968341247724061e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.561000000000000000e+03,1.561000000000000121e+01,1.200000000000000000e+01,-4.097811094071955651e+00,5.842854803394168073e+00,1.299561614789124242e+00,-4.383852108758024002e-04,1.328968341247724061e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.562000000000000000e+03,1.562000000000000099e+01,1.200000000000000000e+01,-4.091445322198729251e+00,5.847210534731425824e+00,1.299849897615768857e+00,-1.501023842311877132e-04,1.328968341247724061e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.563000000000000000e+03,1.563000000000000078e+01,1.200000000000000000e+01,-4.091186334655317225e+00,5.847387951119200622e+00,1.300473832944172070e+00,4.738329441720257051e-04,1.328968341247724061e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.564000000000000000e+03,1.564000000000000057e+01,1.199371458713608440e+01,-4.099786060921690733e+00,5.841503532056304238e+00,1.300499222525520970e+00,4.992225255209259416e-04,1.328968341247724061e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.565000000000000000e+03,1.565000000000000036e+01,1.200000000000000000e+01,-4.094149038469530488e+00,5.845360541195724124e+00,1.299060399985685343e+00,-9.396000143147009709e-04,1.328968341247724061e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.566000000000000000e+03,1.566000000000000014e+01,1.199850588758692105e+01,-4.099310343515376154e+00,5.841828985868694701e+00,1.300208855415611264e+00,2.088554156112198967e-04,1.328968341247724061e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.567000000000000000e+03,1.566999999999999993e+01,1.200000000000000000e+01,-4.097801164093037407e+00,5.842861605306045369e+00,1.299561297441487184e+00,-4.387025585128601080e-04,1.328968341247724061e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.568000000000000000e+03,1.567999999999999972e+01,1.200000000000000000e+01,-4.091447861796268626e+00,5.847208804981414154e+00,1.299850871388235518e+00,-1.491286117645262976e-04,1.328968341247724061e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.569000000000000000e+03,1.568999999999999950e+01,1.200000000000000000e+01,-4.091181628733073339e+00,5.847391179076269374e+00,1.300473584431093066e+00,4.735844310930215073e-04,1.328968341247724061e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.570000000000000000e+03,1.570000000000000107e+01,1.199371509626918275e+01,-4.099781096920923851e+00,5.841506936312066856e+00,1.300499684055501870e+00,4.996840555018255969e-04,1.328968341247724061e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.571000000000000000e+03,1.571000000000000085e+01,1.200000000000000000e+01,-4.094143137065147542e+00,5.845364586983887278e+00,1.299060935386707083e+00,-9.390646132929614254e-04,1.328968341247724061e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.572000000000000000e+03,1.572000000000000064e+01,1.199850048220470811e+01,-4.099308376266483478e+00,5.841830339463307098e+00,1.300209434178423606e+00,2.094341784235620452e-04,1.328968341247724061e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.573000000000000000e+03,1.573000000000000043e+01,1.200000000000000000e+01,-4.097791255670979460e+00,5.842868392409100053e+00,1.299560978265583921e+00,-4.390217344161229107e-04,1.328968341247724061e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.574000000000000000e+03,1.574000000000000021e+01,1.200000000000000000e+01,-4.091450468543525787e+00,5.847207029224515296e+00,1.299851843044321331e+00,-1.481569556787132314e-04,1.328968341247724061e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.575000000000000000e+03,1.575000000000000000e+01,1.200000000000000000e+01,-4.091176950633284015e+00,5.847394387936355464e+00,1.300473329334670858e+00,4.733293346708133953e-04,1.328968341247724061e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.576000000000000000e+03,1.575999999999999979e+01,1.199371560668712711e+01,-4.099776159243178952e+00,5.841510322498939978e+00,1.300500142856139574e+00,5.001428561395293571e-04,1.328968341247724061e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.577000000000000000e+03,1.576999999999999957e+01,1.200000000000000000e+01,-4.094137272533129313e+00,5.845368607484686230e+00,1.299061468325543700e+00,-9.385316744563443336e-04,1.328968341247724061e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.578000000000000000e+03,1.578000000000000114e+01,1.199849513096138054e+01,-4.099306406962131888e+00,5.841831694408536890e+00,1.300210009324494154e+00,2.100093244941092507e-04,1.328968341247724061e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.579000000000000000e+03,1.579000000000000092e+01,1.200000000000000000e+01,-4.097781427651202790e+00,5.842875124444105950e+00,1.299560664420503997e+00,-4.393355794960474014e-04,1.328968341247724061e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.580000000000000000e+03,1.580000000000000071e+01,1.200000000000000000e+01,-4.091453110199822163e+00,5.847205229522255188e+00,1.299852806815658735e+00,-1.471931843413099017e-04,1.328944642963069411e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.581000000000000000e+03,1.581000000000000050e+01,1.200000000000000000e+01,-4.091172311721433807e+00,5.847397569924138061e+00,1.300473070814471388e+00,4.730708144713435814e-04,1.328944642963069411e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.582000000000000000e+03,1.582000000000000028e+01,1.199371614637819405e+01,-4.099771260506067883e+00,5.841513681986088002e+00,1.300500597813679882e+00,5.005978136798372446e-04,1.328944642963069411e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.583000000000000000e+03,1.583000000000000007e+01,1.200000000000000000e+01,-4.094131478802759183e+00,5.845372579484188869e+00,1.299062000218994761e+00,-9.379997810052831397e-04,1.328944642963069411e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.584000000000000000e+03,1.583999999999999986e+01,1.199848991578987167e+01,-4.099304431975795637e+00,5.841833053189242619e+00,1.300210577528472022e+00,2.105775284719779705e-04,1.328944642963069411e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.585000000000000000e+03,1.584999999999999964e+01,1.200000000000000000e+01,-4.097771770542987468e+00,5.842881739485187076e+00,1.299560364028686577e+00,-4.396359713134678771e-04,1.328944642963069411e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.586000000000000000e+03,1.586000000000000121e+01,1.200000000000000000e+01,-4.091455693751379741e+00,5.847203469515925178e+00,1.299853753829880443e+00,-1.462461701196016151e-04,1.328944642963069411e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.587000000000000000e+03,1.587000000000000099e+01,1.200000000000000000e+01,-4.091167685535184617e+00,5.847400743141971446e+00,1.300472817985601548e+00,4.728179856015035654e-04,1.328944642963069411e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.588000000000000000e+03,1.588000000000000078e+01,1.199371665501400486e+01,-4.099766374888599962e+00,5.841517032434349055e+00,1.300501051521203211e+00,5.010515212031663168e-04,1.328944642963069411e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.589000000000000000e+03,1.589000000000000057e+01,1.200000000000000000e+01,-4.094125684411489274e+00,5.845376551874666760e+00,1.299062527878184437e+00,-9.374721218156079061e-04,1.328944642963069411e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.590000000000000000e+03,1.590000000000000036e+01,1.199848466497680199e+01,-4.099302460562467942e+00,5.841834409464230049e+00,1.300211145794250900e+00,2.111457942508554453e-04,1.328944642963069411e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.591000000000000000e+03,1.591000000000000014e+01,1.200000000000000000e+01,-4.097762094996956428e+00,5.842888367082575307e+00,1.299560059905103149e+00,-4.399400948968956726e-04,1.328944642963069411e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.592000000000000000e+03,1.591999999999999993e+01,1.200000000000000000e+01,-4.091458372478926186e+00,5.847201644328013259e+00,1.299854702648356231e+00,-1.452973516438138546e-04,1.328944642963069411e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.593000000000000000e+03,1.592999999999999972e+01,1.200000000000000000e+01,-4.091163087066002291e+00,5.847403897337132506e+00,1.300472555826937882e+00,4.725558269378371534e-04,1.328944642963069411e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.594000000000000000e+03,1.593999999999999950e+01,1.199371716543323529e+01,-4.099761515139823231e+00,5.841520365126753767e+00,1.300501502509822771e+00,5.015025098227265943e-04,1.328944642963069411e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.595000000000000000e+03,1.595000000000000107e+01,1.200000000000000000e+01,-4.094119926480036753e+00,5.845380499262196494e+00,1.299063053167120563e+00,-9.369468328794816614e-04,1.328944642963069411e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.596000000000000000e+03,1.596000000000000085e+01,1.199847946714389479e+01,-4.099300487506263302e+00,5.841835766809619024e+00,1.300211710483867300e+00,2.117104838672556610e-04,1.328944642963069411e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.597000000000000000e+03,1.597000000000000064e+01,1.200000000000000000e+01,-4.097752498001265842e+00,5.842894940881083521e+00,1.299559760962157196e+00,-4.402390378428489015e-04,1.328944642963069411e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.598000000000000000e+03,1.598000000000000043e+01,1.200000000000000000e+01,-4.091461072733550530e+00,5.847199804353196306e+00,1.299855643763774493e+00,-1.443562362255512710e-04,1.328944642963069411e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.599000000000000000e+03,1.599000000000000021e+01,1.200000000000000000e+01,-4.091158514670983237e+00,5.847407033634273610e+00,1.300472291556017179e+00,4.722915560171347948e-04,1.328944642963069411e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.600000000000000000e+03,1.600000000000000000e+01,1.199371765239360599e+01,-4.099756658533574516e+00,5.841523695612893086e+00,1.300501950940530893e+00,5.019509405308486549e-04,1.328988103130630538e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.601000000000000000e+03,1.601000000000000156e+01,1.200000000000000000e+01,-4.094114159418662524e+00,5.845384452841902778e+00,1.299063575920754499e+00,-9.364240792455458262e-04,1.328988103130630538e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.602000000000000000e+03,1.601999999999999957e+01,1.199847420620868910e+01,-4.099298511658131083e+00,5.841837126010033465e+00,1.300212276065595196e+00,2.122760655951516640e-04,1.328988103130630538e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.603000000000000000e+03,1.603000000000000114e+01,1.200000000000000000e+01,-4.097742846009543527e+00,5.842901552255992392e+00,1.299559456308636562e+00,-4.405436913634819263e-04,1.328988103130630538e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.604000000000000000e+03,1.603999999999999915e+01,1.200000000000000000e+01,-4.091463874835818082e+00,5.847197894639332816e+00,1.299856590267485901e+00,-1.434097325141436841e-04,1.328988103130630538e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.605000000000000000e+03,1.605000000000000071e+01,1.200000000000000000e+01,-4.091153947152219139e+00,5.847410166543807186e+00,1.300472017301848027e+00,4.720173018479822957e-04,1.328988103130630538e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.606000000000000000e+03,1.605999999999999872e+01,1.199371813462482272e+01,-4.099751848928400833e+00,5.841526993889364583e+00,1.300502398890937883e+00,5.023988909378385159e-04,1.328988103130630538e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.607000000000000000e+03,1.607000000000000028e+01,1.200000000000000000e+01,-4.094108452483334659e+00,5.845388365229689853e+00,1.299064093614611171e+00,-9.359063853888738294e-04,1.328988103130630538e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.608000000000000000e+03,1.608000000000000185e+01,1.199846906948747360e+01,-4.099296545453897878e+00,5.841838478563879278e+00,1.300212835751829665e+00,2.128357518296208895e-04,1.328988103130630538e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.609000000000000000e+03,1.608999999999999986e+01,1.200000000000000000e+01,-4.097733362135634216e+00,5.842908048552279077e+00,1.299559162481957353e+00,-4.408375180426915563e-04,1.328988103130630538e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.610000000000000000e+03,1.610000000000000142e+01,1.200000000000000000e+01,-4.091466650081214240e+00,5.847196003244796714e+00,1.299857520288173918e+00,-1.424797118261267315e-04,1.328988103130630538e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.611000000000000000e+03,1.610999999999999943e+01,1.200000000000000000e+01,-4.091149426815499979e+00,5.847413267113041435e+00,1.300471745676957447e+00,4.717456769574024378e-04,1.328988103130630538e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.612000000000000000e+03,1.612000000000000099e+01,1.199371864507632601e+01,-4.099747065619209430e+00,5.841530274119964616e+00,1.300502842214984689e+00,5.028422149846445421e-04,1.328988103130630538e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.613000000000000000e+03,1.612999999999999901e+01,1.200000000000000000e+01,-4.094102798863850978e+00,5.845392241083249729e+00,1.299064611403258240e+00,-9.353885967418040792e-04,1.328988103130630538e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.614000000000000000e+03,1.614000000000000057e+01,1.199846401991375444e+01,-4.099294570033320539e+00,5.841839837373079547e+00,1.300213390209896236e+00,2.133902098961915073e-04,1.328988103130630538e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.615000000000000000e+03,1.614999999999999858e+01,1.200000000000000000e+01,-4.097723989067870498e+00,5.842914468982356446e+00,1.299558877817412306e+00,-4.411221825877387204e-04,1.328988103130630538e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.616000000000000000e+03,1.616000000000000014e+01,1.200000000000000000e+01,-4.091469419089455606e+00,5.847194116061933400e+00,1.299858439443933644e+00,-1.415605560664001672e-04,1.328988103130630538e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.617000000000000000e+03,1.617000000000000171e+01,1.200000000000000000e+01,-4.091144931433988496e+00,5.847416350550831865e+00,1.300471474660698235e+00,4.714746606981901067e-04,1.328988103130630538e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.618000000000000000e+03,1.617999999999999972e+01,1.199371915449069803e+01,-4.099742307462626023e+00,5.841533537085947358e+00,1.300503283090869378e+00,5.032830908693330940e-04,1.328988103130630538e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.619000000000000000e+03,1.619000000000000128e+01,1.200000000000000000e+01,-4.094097178855413688e+00,5.845396093884376754e+00,1.299065126624499467e+00,-9.348733755005778079e-04,1.328988103130630538e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.620000000000000000e+03,1.619999999999999929e+01,1.199845902738200465e+01,-4.099292604404027429e+00,5.841841189430432735e+00,1.300213941371037851e+00,2.139413710378068600e-04,1.328968724026677040e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.621000000000000000e+03,1.621000000000000085e+01,1.200000000000000000e+01,-4.097714707010656987e+00,5.842920827088765812e+00,1.299558597597638254e+00,-4.414024023617901804e-04,1.328968724026677040e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.622000000000000000e+03,1.621999999999999886e+01,1.200000000000000000e+01,-4.091472205609157697e+00,5.847192216840175760e+00,1.299859349675266840e+00,-1.406503247332047124e-04,1.328968724026677040e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.623000000000000000e+03,1.623000000000000043e+01,1.200000000000000000e+01,-4.091140471250407806e+00,5.847419409848527927e+00,1.300471201925704534e+00,4.712019257044897103e-04,1.328968724026677040e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.624000000000000000e+03,1.624000000000000199e+01,1.199371968701821345e+01,-4.099737584818026193e+00,5.841536775699947448e+00,1.300503720514767370e+00,5.037205147673251560e-04,1.328968724026677040e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.625000000000000000e+03,1.625000000000000000e+01,1.200000000000000000e+01,-4.094091621026273664e+00,5.845399904085832432e+00,1.299065640552537371e+00,-9.343594474626737423e-04,1.328968724026677040e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.626000000000000000e+03,1.626000000000000156e+01,1.199845412941484035e+01,-4.099290615924624959e+00,5.841842557071244890e+00,1.300214486435270489e+00,2.144864352704445309e-04,1.328968724026677040e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.627000000000000000e+03,1.626999999999999957e+01,1.200000000000000000e+01,-4.097705532915666637e+00,5.842927111274822671e+00,1.299558328579780042e+00,-4.416714202200022754e-04,1.328968724026677040e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.628000000000000000e+03,1.628000000000000114e+01,1.200000000000000000e+01,-4.091474975579057372e+00,5.847190328886480160e+00,1.299860249320496264e+00,-1.397506795037806171e-04,1.328968724026677040e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.629000000000000000e+03,1.628999999999999915e+01,1.200000000000000000e+01,-4.091136025501544538e+00,5.847422459212885393e+00,1.300470930809978221e+00,4.709308099781761570e-04,1.328968724026677040e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.630000000000000000e+03,1.630000000000000071e+01,1.199372019458130367e+01,-4.099732876538157100e+00,5.841540004429297106e+00,1.300504156521434584e+00,5.041565214345400392e-04,1.328968724026677040e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.631000000000000000e+03,1.630999999999999872e+01,1.200000000000000000e+01,-4.094086067702074949e+00,5.845403711149550929e+00,1.299066150702062661e+00,-9.338492979373835823e-04,1.328968724026677040e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.632000000000000000e+03,1.632000000000000028e+01,1.199844921890495897e+01,-4.099288640688330432e+00,5.841843915596101944e+00,1.300215031055300674e+00,2.150310553006296033e-04,1.328968724026677040e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.633000000000000000e+03,1.633000000000000185e+01,1.200000000000000000e+01,-4.097696372842912993e+00,5.842933385812792757e+00,1.299558057071958039e+00,-4.419429280420050787e-04,1.328968724026677040e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.634000000000000000e+03,1.633999999999999986e+01,1.200000000000000000e+01,-4.091477812356124844e+00,5.847188395166082131e+00,1.299861147588285970e+00,-1.388524117140743641e-04,1.328968724026677040e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.635000000000000000e+03,1.635000000000000142e+01,1.200000000000000000e+01,-4.091131605424810580e+00,5.847425490957292915e+00,1.300470653144726541e+00,4.706531447264961088e-04,1.328968724026677040e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.636000000000000000e+03,1.635999999999999943e+01,1.199372070267797596e+01,-4.099728193006105137e+00,5.841543216173064046e+00,1.300504590009762929e+00,5.045900097628841507e-04,1.328968724026677040e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.637000000000000000e+03,1.637000000000000099e+01,1.200000000000000000e+01,-4.094080548321669788e+00,5.845407494935192183e+00,1.299066658472907809e+00,-9.333415270922351681e-04,1.328968724026677040e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.638000000000000000e+03,1.637999999999999901e+01,1.199844435569487366e+01,-4.099286665348573777e+00,5.841845274141205024e+00,1.300215572345909898e+00,2.155723459098535244e-04,1.328968724026677040e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.639000000000000000e+03,1.639000000000000057e+01,1.200000000000000000e+01,-4.097687284236128491e+00,5.842939611402244715e+00,1.299557790055594575e+00,-4.422099444054694573e-04,1.328968724026677040e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.640000000000000000e+03,1.639999999999999858e+01,1.200000000000000000e+01,-4.091480681447229095e+00,5.847186439281623294e+00,1.299862038847698242e+00,-1.379611523018020591e-04,1.328945258562877763e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.641000000000000000e+03,1.641000000000000014e+01,1.200000000000000000e+01,-4.091127222322085366e+00,5.847428497349837606e+00,1.300470372310253975e+00,4.703723102539303369e-04,1.328945258562877763e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.642000000000000000e+03,1.642000000000000171e+01,1.199372123901475362e+01,-4.099723546772209737e+00,5.841546402346318168e+00,1.300505019872249424e+00,5.050198722493792758e-04,1.328945258562877763e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.643000000000000000e+03,1.642999999999999972e+01,1.200000000000000000e+01,-4.094075096533859259e+00,5.845411232420616443e+00,1.299067165261718948e+00,-9.328347382810964206e-04,1.328945258562877763e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.644000000000000000e+03,1.644000000000000128e+01,1.199843962018186438e+01,-4.099284686887074258e+00,5.841846634775099467e+00,1.300216107009217303e+00,2.161070092172590051e-04,1.328945258562877763e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.645000000000000000e+03,1.644999999999999929e+01,1.200000000000000000e+01,-4.097678355770574044e+00,5.842945727372024223e+00,1.299557535447875445e+00,-4.424645521245995639e-04,1.328945258562877763e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.646000000000000000e+03,1.646000000000000085e+01,1.200000000000000000e+01,-4.091483486464223773e+00,5.847184527183370228e+00,1.299862914406131109e+00,-1.370855938689352627e-04,1.328945258562877763e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.647000000000000000e+03,1.646999999999999886e+01,1.200000000000000000e+01,-4.091122850195553440e+00,5.847431496175174104e+00,1.300470097752371323e+00,4.700977523712790429e-04,1.328945258562877763e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.648000000000000000e+03,1.648000000000000043e+01,1.199372174425987758e+01,-4.099718912175017493e+00,5.841549580500927874e+00,1.300505448656422480e+00,5.054486564224358602e-04,1.328945258562877763e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.649000000000000000e+03,1.649000000000000199e+01,1.200000000000000000e+01,-4.094069641765335277e+00,5.845414971889838718e+00,1.299067667958513805e+00,-9.323320414862390493e-04,1.328945258562877763e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.650000000000000000e+03,1.650000000000000000e+01,1.199843484463529997e+01,-4.099282713021474400e+00,5.841847992208726303e+00,1.300216641961978947e+00,2.166419619789028417e-04,1.328945258562877763e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.651000000000000000e+03,1.651000000000000156e+01,1.200000000000000000e+01,-4.097669402770923952e+00,5.842951860074553139e+00,1.299557276592009369e+00,-4.427234079906749997e-04,1.328945258562877763e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.652000000000000000e+03,1.651999999999999957e+01,1.200000000000000000e+01,-4.091486387735982611e+00,5.847182549170899080e+00,1.299863792366750648e+00,-1.362076332493966646e-04,1.328945258562877763e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.653000000000000000e+03,1.653000000000000114e+01,1.200000000000000000e+01,-4.091118503612721113e+00,5.847434477470347503e+00,1.300469813759200566e+00,4.698137592005213747e-04,1.328945258562877763e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.654000000000000000e+03,1.653999999999999915e+01,1.199372225047982354e+01,-4.099714301889148871e+00,5.841552741970498452e+00,1.300505874934935413e+00,5.058749349353686142e-04,1.328945258562877763e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.655000000000000000e+03,1.655000000000000071e+01,1.200000000000000000e+01,-4.094064220536087539e+00,5.845418688359629300e+00,1.299068168361396269e+00,-9.318316386037750476e-04,1.328945258562877763e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.656000000000000000e+03,1.655999999999999872e+01,1.199843011540275839e+01,-4.099280739351011782e+00,5.841849349460102481e+00,1.300217173625056954e+00,2.171736250569100690e-04,1.328945258562877763e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.657000000000000000e+03,1.657000000000000028e+01,1.200000000000000000e+01,-4.097660519642790433e+00,5.842957944921290725e+00,1.299557022104980586e+00,-4.429778950194585008e-04,1.328945258562877763e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.658000000000000000e+03,1.658000000000000185e+01,1.200000000000000000e+01,-4.091489308242848288e+00,5.847180557945195645e+00,1.299864663475399196e+00,-1.353365246008486622e-04,1.328945258562877763e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.659000000000000000e+03,1.658999999999999986e+01,1.200000000000000000e+01,-4.091114181090138580e+00,5.847437442250826400e+00,1.300469527878635789e+00,4.695278786357448553e-04,1.328945258562877763e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.660000000000000000e+03,1.660000000000000142e+01,1.199372273280867773e+01,-4.099709693356000884e+00,5.841555902189917049e+00,1.300506298853152387e+00,5.062988531523426872e-04,1.328988399833120615e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.661000000000000000e+03,1.660999999999999943e+01,1.200000000000000000e+01,-4.094058787719075276e+00,5.845422412708466631e+00,1.299068666324472598e+00,-9.313336755274459478e-04,1.328988399833120615e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.662000000000000000e+03,1.662000000000000099e+01,1.199842531871612294e+01,-4.099278763819129701e+00,5.841850707934775677e+00,1.300217706421441743e+00,2.177064214416990495e-04,1.328988399833120615e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.663000000000000000e+03,1.662999999999999901e+01,1.200000000000000000e+01,-4.097651575591631179e+00,5.842964071404675330e+00,1.299556761403816596e+00,-4.432385961834484078e-04,1.328988399833120615e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.664000000000000000e+03,1.664000000000000057e+01,1.200000000000000000e+01,-4.091492333968453465e+00,5.847178494678886729e+00,1.299865540553597487e+00,-1.344594464025572478e-04,1.328988399833120615e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.665000000000000000e+03,1.664999999999999858e+01,1.200000000000000000e+01,-4.091109861459902852e+00,5.847440405006195441e+00,1.300469231684678428e+00,4.692316846783839424e-04,1.328988399833120615e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.666000000000000000e+03,1.666000000000000014e+01,1.199372320980695505e+01,-4.099705130029454025e+00,5.841559031432346671e+00,1.300506722485756939e+00,5.067224857568941587e-04,1.328988399833120615e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.667000000000000000e+03,1.667000000000000171e+01,1.200000000000000000e+01,-4.094053411982767621e+00,5.845426097953935418e+00,1.299069159346971425e+00,-9.308406530286195135e-04,1.328988399833120615e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.668000000000000000e+03,1.667999999999999972e+01,1.199842063864046082e+01,-4.099276800037023882e+00,5.841852058326584718e+00,1.300218233621026176e+00,2.182336210261315301e-04,1.328988399833120615e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.669000000000000000e+03,1.669000000000000128e+01,1.200000000000000000e+01,-4.097642789785274076e+00,5.842970089569234027e+00,1.299556510602597914e+00,-4.434893974021303364e-04,1.328988399833120615e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.670000000000000000e+03,1.669999999999999929e+01,1.200000000000000000e+01,-4.091495326414268163e+00,5.847176454131960632e+00,1.299866402116971908e+00,-1.335978830281359109e-04,1.328988399833120615e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.671000000000000000e+03,1.671000000000000085e+01,1.200000000000000000e+01,-4.091105586920461334e+00,5.847443336857305773e+00,1.300468938749625325e+00,4.689387496252805931e-04,1.328988399833120615e-01,1.000000000000000000e+00
0.000000000000000000e+00,1.672000000000000000e+03,1.671999999999999886e+01,1.199372371418905736e+01,-4.099700591541525441e+00,5.841562143631025883e+00,1.300507141697142766e+00,5.071416971427211706e-04,1.328988399833120615e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.673000000000000000e+03,1.673000000000000043e+01,1.200000000000000000e+01,-4.094048086735871728e+00,5.845429748604026088e+00,1.299069652528120677e+00,-9.303474718793669496e-04,1.328988399833120615e-01,1.000000000000000000e+00
